Time                          Total bandwidth               
450.514                       0.0                           
450.615                       0.0                           
450.716                       0.0                           
450.817                       0.0                           
450.917                       0.0                           
451.017                       0.0                           
451.118                       0.0                           
451.219                       0.0                           
451.32                        0.0                           
451.421                       0.0                           
451.522                       0.0                           
451.623                       0.0                           
451.724                       0.0                           
451.825                       0.0                           
451.926                       0.0                           
452.027                       0.0                           
452.128                       0.0                           
452.228                       0.0                           
452.33                        0.0                           
452.43                        0.0                           
452.531                       0.0                           
452.631                       0.0                           
452.732                       0.0                           
452.832                       0.0                           
452.933                       0.0                           
453.034                       0.0                           
453.135                       0.0                           
453.236                       0.0                           
453.337                       0.0                           
453.437                       0.0                           
453.538                       0.0                           
453.639                       0.0                           
453.74                        0.0                           
453.841                       0.0                           
453.942                       0.0                           
454.043                       0.0                           
454.144                       0.0                           
454.244                       0.0                           
454.345                       0.0                           
454.446                       0.0                           
454.546                       0.0                           
454.648                       0.0                           
454.749                       0.0                           
454.85                        0.0                           
454.95                        0.0                           
455.051                       0.0                           
455.152                       0.0                           
455.253                       0.0                           
455.354                       0.0                           
455.454                       0.0                           
455.555                       0.0                           
455.656                       0.0                           
455.757                       0.0                           
455.858                       0.0                           
455.959                       0.0                           
456.059                       0.0                           
456.16                        0.0                           
456.261                       0.0                           
456.361                       0.0                           
456.462                       0.0                           
456.563                       0.0                           
456.664                       0.0                           
456.765                       0.0                           
456.866                       0.0                           
456.967                       0.0                           
457.068                       0.0                           
457.17                        0.0                           
457.27                        0.0                           
457.37                        0.0                           
457.471                       0.0                           
457.572                       0.0                           
457.672                       0.0                           
457.773                       0.0                           
457.873                       0.0                           
457.974                       0.0                           
458.075                       0.0                           
458.175                       0.0                           
458.276                       0.0                           
458.376                       0.0                           
458.476                       0.0                           
458.577                       0.0                           
458.679                       0.0                           
458.779                       0.0                           
458.879                       0.0                           
458.98                        0.0                           
459.08                        0.0                           
459.181                       0.0                           
459.282                       0.0                           
459.383                       0.0                           
459.484                       0.0                           
459.585                       0.0                           
459.687                       0.0                           
459.787                       0.0                           
459.888                       0.0                           
459.989                       0.0                           
460.089                       0.0                           
460.189                       0.0                           
460.29                        0.0                           
460.39                        0.0                           
460.49                        0.0                           
460.59                        0.0                           
460.691                       0.0                           
460.792                       0.0                           
460.892                       0.0                           
460.993                       0.0                           
461.094                       0.0                           
461.195                       0.0                           
461.296                       0.0                           
461.397                       0.0                           
461.498                       0.0                           
461.598                       0.0                           
461.699                       0.0                           
461.8                         0.0                           
461.901                       0.0                           
462.001                       0.0                           
462.102                       0.0                           
462.203                       0.0                           
462.304                       0.0                           
462.405                       0.0                           
462.507                       0.0                           
462.607                       0.0                           
462.708                       0.0                           
462.808                       0.0                           
462.909                       0.0                           
463.01                        0.0                           
463.111                       0.0                           
463.212                       0.0                           
463.313                       0.0                           
463.414                       0.0                           
463.515                       0.0                           
463.616                       0.0                           
463.717                       0.0                           
463.818                       0.0                           
463.918                       0.0                           
464.019                       0.0                           
464.119                       0.0                           
464.22                        0.0                           
464.32                        0.0                           
464.421                       0.0                           
464.522                       0.0                           
464.623                       0.0                           
464.724                       0.0                           
464.824                       0.0                           
464.924                       0.0                           
465.025                       0.0                           
465.126                       0.0                           
465.227                       0.0                           
465.328                       0.0                           
465.428                       0.0                           
465.528                       0.0                           
465.629                       0.0                           
465.73                        0.0                           
465.831                       0.0                           
465.931                       0.0                           
466.032                       0.0                           
466.132                       0.0                           
466.233                       0.0                           
466.334                       0.0                           
466.434                       0.0                           
466.535                       0.0                           
466.636                       0.0                           
466.737                       0.0                           
466.838                       0.0                           
466.939                       0.0                           
467.04                        0.0                           
467.14                        0.0                           
467.24                        0.0                           
467.341                       0.0                           
467.442                       0.0                           
467.542                       0.0                           
467.643                       0.0                           
467.744                       0.0                           
467.845                       0.0                           
467.945                       0.0                           
468.046                       0.0                           
468.147                       0.0                           
468.247                       0.0                           
468.348                       0.0                           
468.448                       0.0                           
468.548                       0.0                           
468.649                       0.0                           
468.75                        0.0                           
468.851                       0.0                           
468.952                       0.0                           
469.053                       0.0                           
469.155                       0.0                           
469.255                       0.0                           
469.356                       0.0                           
469.456                       0.0                           
469.556                       0.0                           
469.657                       0.0                           
469.758                       0.0                           
469.859                       0.0                           
469.959                       0.0                           
470.059                       0.0                           
470.16                        0.0                           
470.261                       0.0                           
470.361                       0.0                           
470.462                       0.0                           
470.563                       0.0                           
470.663                       0.0                           
470.764                       0.0                           
470.864                       0.0                           
470.965                       0.0                           
471.065                       0.0                           
471.167                       0.0                           
471.267                       0.0                           
471.368                       0.0                           
471.469                       0.0                           
471.569                       0.0                           
471.67                        0.0                           
471.771                       0.0                           
471.871                       0.0                           
471.973                       0.0                           
472.073                       0.0                           
472.174                       0.0                           
472.275                       0.0                           
472.375                       0.0                           
472.475                       0.0                           
472.576                       0.0                           
472.677                       0.0                           
472.777                       0.0                           
472.878                       0.0                           
472.979                       0.0                           
473.08                        0.0                           
473.181                       0.0                           
473.281                       0.0                           
473.382                       0.0                           
473.483                       0.0                           
473.584                       0.0                           
473.685                       0.0                           
473.787                       0.0                           
473.887                       0.0                           
473.989                       0.0                           
474.09                        0.0                           
474.19                        0.0                           
474.29                        0.0                           
474.391                       0.0                           
474.492                       0.0                           
474.592                       0.0                           
474.693                       0.0                           
474.793                       0.0                           
474.893                       0.0                           
474.994                       0.0                           
475.095                       0.0                           
475.195                       0.0                           
475.296                       0.0                           
475.397                       0.0                           
475.497                       0.0                           
475.598                       0.0                           
475.698                       0.0                           
475.8                         0.0                           
475.9                         0.0                           
476.0                         0.0                           
476.1                         0.0                           
476.201                       0.0                           
476.302                       0.0                           
476.402                       0.0                           
476.503                       0.0                           
476.604                       0.0                           
476.704                       0.0                           
476.805                       0.0                           
476.907                       0.0                           
477.008                       0.0                           
477.109                       0.0                           
477.209                       0.0                           
477.31                        0.0                           
477.411                       0.0                           
477.512                       0.0                           
477.614                       0.0                           
477.714                       0.0                           
477.816                       0.0                           
477.917                       0.0                           
478.018                       0.0                           
478.118                       0.0                           
478.218                       0.0                           
478.319                       0.0                           
478.419                       0.0                           
478.52                        0.0                           
478.621                       0.0                           
478.721                       0.0                           
478.822                       0.0                           
478.923                       0.0                           
479.023                       0.0                           
479.124                       0.0                           
479.224                       0.0                           
479.326                       0.0                           
479.426                       0.0                           
479.526                       0.0                           
479.627                       0.0                           
479.728                       0.0                           
479.828                       0.0                           
479.929                       0.0                           
480.029                       0.0                           
480.13                        0.0                           
480.23                        0.0                           
480.33                        0.0                           
480.431                       0.0                           
480.531                       0.0                           
480.632                       0.0                           
480.734                       0.0                           
480.834                       0.0                           
480.934                       0.0                           
481.034                       0.0                           
481.135                       0.0                           
481.236                       0.0                           
481.337                       0.0                           
481.438                       0.0                           
481.538                       0.0                           
481.64                        0.0                           
481.74                        0.0                           
481.84                        0.0                           
481.941                       0.0                           
482.042                       0.0                           
482.142                       0.0                           
482.243                       0.0                           
482.343                       0.0                           
482.445                       0.0                           
482.546                       0.0                           
482.647                       0.0                           
482.747                       0.0                           
482.847                       0.0                           
482.949                       0.0                           
483.049                       0.0                           
483.15                        0.0                           
483.251                       0.0                           
483.352                       0.0                           
483.452                       0.0                           
483.553                       0.0                           
483.653                       0.0                           
483.754                       0.0                           
483.855                       0.0                           
483.956                       0.0                           
484.057                       0.0                           
484.157                       0.0                           
484.258                       0.0                           
484.359                       0.0                           
484.46                        0.0                           
484.56                        0.0                           
484.661                       0.0                           
484.762                       0.0                           
484.862                       0.0                           
484.963                       0.0                           
485.063                       0.0                           
485.164                       0.0                           
485.265                       0.0                           
485.366                       0.0                           
485.467                       0.0                           
485.567                       0.0                           
485.668                       0.0                           
485.769                       0.0                           
485.869                       0.0                           
485.97                        0.0                           
486.07                        0.0                           
486.17                        0.0                           
486.271                       0.0                           
486.371                       0.0                           
486.471                       0.0                           
486.572                       0.0                           
486.673                       0.0                           
486.773                       0.0                           
486.874                       0.0                           
486.974                       0.0                           
487.075                       0.0                           
487.175                       0.0                           
487.276                       0.0                           
487.376                       0.0                           
487.477                       0.0                           
487.578                       0.0                           
487.678                       0.0                           
487.779                       0.0                           
487.88                        0.0                           
487.981                       0.0                           
488.081                       0.0                           
488.182                       0.0                           
488.282                       0.0                           
488.383                       0.0                           
488.484                       0.0                           
488.585                       0.0                           
488.685                       0.0                           
488.786                       0.0                           
488.887                       0.0                           
488.988                       0.0                           
489.088                       0.0                           
489.189                       0.0                           
489.29                        0.0                           
489.391                       0.0                           
489.492                       0.0                           
489.593                       0.0                           
489.693                       0.0                           
489.794                       0.0                           
489.895                       0.0                           
489.996                       0.0                           
490.096                       0.0                           
490.196                       0.0                           
490.297                       0.0                           
490.397                       0.0                           
490.498                       0.0                           
490.599                       0.0                           
490.7                         0.0                           
490.801                       0.0                           
490.902                       0.0                           
491.003                       0.0                           
491.104                       0.0                           
491.205                       0.0                           
491.306                       0.0                           
491.406                       0.0                           
491.506                       0.0                           
491.607                       0.0                           
491.708                       0.0                           
491.809                       0.0                           
491.909                       0.0                           
492.01                        0.0                           
492.111                       0.0                           
492.212                       0.0                           
492.313                       0.0                           
492.414                       0.0                           
492.515                       0.0                           
492.615                       0.0                           
492.716                       0.0                           
492.817                       0.0                           
492.918                       0.0                           
493.018                       0.0                           
493.119                       0.0                           
493.219                       0.0                           
493.319                       0.0                           
493.419                       0.0                           
493.52                        0.0                           
493.621                       0.0                           
493.721                       0.0                           
493.822                       0.0                           
493.922                       0.0                           
494.023                       0.0                           
494.124                       0.0                           
494.224                       0.0                           
494.325                       0.0                           
494.426                       0.0                           
494.527                       0.0                           
494.628                       0.0                           
494.729                       0.0                           
494.829                       0.0                           
494.93                        0.0                           
495.03                        0.0                           
495.132                       0.0                           
495.232                       0.0                           
495.333                       0.0                           
495.434                       0.0                           
495.534                       0.0                           
495.635                       0.0                           
495.735                       0.0                           
495.836                       0.0                           
495.936                       0.0                           
496.036                       0.0                           
496.137                       0.0                           
496.238                       0.0                           
496.34                        0.0                           
496.441                       0.0                           
496.541                       0.0                           
496.641                       0.0                           
496.742                       0.0                           
496.842                       0.0                           
496.942                       0.0                           
497.043                       0.0                           
497.144                       0.0                           
497.244                       0.0                           
497.345                       0.0                           
497.446                       0.0                           
497.546                       0.0                           
497.647                       0.0                           
497.748                       0.0                           
497.849                       0.0                           
497.95                        0.0                           
498.05                        0.0                           
498.152                       0.0                           
498.253                       0.0                           
498.353                       0.0                           
498.453                       0.0                           
498.554                       0.0                           
498.655                       0.0                           
498.756                       0.0                           
498.857                       0.0                           
498.958                       0.0                           
499.059                       0.0                           
499.16                        0.0                           
499.261                       0.0                           
499.361                       0.0                           
499.462                       0.0                           
499.563                       0.0                           
499.664                       0.0                           
499.764                       0.0                           
499.865                       0.0                           
499.965                       0.0                           
500.065                       0.0                           
500.166                       0.0                           
500.267                       0.0                           
500.367                       0.0                           
500.467                       0.0                           
500.567                       0.0                           
500.668                       0.0                           
500.769                       0.0                           
500.869                       0.0                           
500.97                        0.0                           
501.071                       0.0                           
501.172                       0.0                           
501.273                       0.0                           
501.373                       0.0                           
501.474                       0.0                           
501.575                       0.0                           
501.675                       0.0                           
501.776                       0.0                           
501.877                       0.0                           
501.977                       0.0                           
502.077                       0.0                           
502.178                       0.0                           
502.279                       0.0                           
502.379                       0.0                           
502.48                        0.0                           
502.58                        0.0                           
502.681                       0.0                           
502.782                       0.0                           
502.883                       0.0                           
502.985                       0.0                           
503.086                       0.0                           
503.186                       608000.0                      
503.288                       608000.0                      
503.389                       608000.0                      
503.489                       608000.0                      
503.589                       608000.0                      
503.69                        608000.0                      
503.792                       608000.0                      
503.893                       608000.0                      
503.993                       608000.0                      
504.094                       608000.0                      
504.194                       999000.0                      
504.296                       999000.0                      
504.397                       999000.0                      
504.498                       999000.0                      
504.599                       999000.0                      
504.699                       999000.0                      
504.8                         999000.0                      
504.901                       999000.0                      
505.002                       999000.0                      
505.104                       999000.0                      
505.205                       999000.0                      
505.305                       999000.0                      
505.405                       999000.0                      
505.506                       999000.0                      
505.607                       999000.0                      
505.708                       999000.0                      
505.809                       999000.0                      
505.909                       999000.0                      
506.01                        999000.0                      
506.111                       999000.0                      
506.212                       1000000.0                     
506.313                       1000000.0                     
506.413                       1000000.0                     
506.514                       1000000.0                     
506.615                       1000000.0                     
506.716                       1000000.0                     
506.816                       1000000.0                     
506.917                       1000000.0                     
507.017                       1000000.0                     
507.118                       1000000.0                     
507.218                       999000.0                      
507.32                        999000.0                      
507.421                       999000.0                      
507.522                       999000.0                      
507.623                       999000.0                      
507.725                       999000.0                      
507.825                       999000.0                      
507.926                       999000.0                      
508.027                       999000.0                      
508.127                       999000.0                      
508.228                       999000.0                      
508.328                       999000.0                      
508.429                       999000.0                      
508.529                       999000.0                      
508.63                        999000.0                      
508.731                       999000.0                      
508.831                       999000.0                      
508.932                       999000.0                      
509.033                       999000.0                      
509.133                       999000.0                      
509.233                       1000000.0                     
509.334                       1000000.0                     
509.435                       1000000.0                     
509.537                       1000000.0                     
509.637                       1000000.0                     
509.737                       1000000.0                     
509.838                       1000000.0                     
509.939                       1000000.0                     
510.04                        1000000.0                     
510.14                        999000.0                      
510.241                       999000.0                      
510.342                       999000.0                      
510.443                       999000.0                      
510.543                       999000.0                      
510.643                       999000.0                      
510.745                       999000.0                      
510.846                       999000.0                      
510.947                       999000.0                      
511.047                       999000.0                      
511.149                       999000.0                      
511.249                       999000.0                      
511.349                       999000.0                      
511.451                       999000.0                      
511.551                       999000.0                      
511.652                       999000.0                      
511.752                       999000.0                      
511.853                       999000.0                      
511.953                       999000.0                      
512.054                       999000.0                      
512.155                       1000000.0                     
512.256                       1000000.0                     
512.357                       1000000.0                     
512.457                       1000000.0                     
512.557                       1000000.0                     
512.658                       1000000.0                     
512.758                       1000000.0                     
512.859                       1000000.0                     
512.959                       1000000.0                     
513.06                        1000000.0                     
513.161                       1000000.0                     
513.262                       1000000.0                     
513.362                       1000000.0                     
513.462                       1000000.0                     
513.563                       1000000.0                     
513.664                       1000000.0                     
513.764                       1000000.0                     
513.865                       1000000.0                     
513.966                       1000000.0                     
514.067                       1000000.0                     
514.168                       1000000.0                     
514.269                       1000000.0                     
514.37                        1000000.0                     
514.471                       1000000.0                     
514.572                       1000000.0                     
514.673                       1000000.0                     
514.774                       1000000.0                     
514.874                       1000000.0                     
514.974                       1000000.0                     
515.075                       1000000.0                     
515.176                       999000.0                      
515.277                       999000.0                      
515.378                       999000.0                      
515.479                       999000.0                      
515.579                       999000.0                      
515.68                        999000.0                      
515.78                        999000.0                      
515.881                       999000.0                      
515.982                       999000.0                      
516.082                       999000.0                      
516.184                       999000.0                      
516.285                       999000.0                      
516.386                       999000.0                      
516.487                       999000.0                      
516.587                       999000.0                      
516.688                       999000.0                      
516.789                       999000.0                      
516.89                        999000.0                      
516.991                       999000.0                      
517.092                       999000.0                      
517.192                       1000000.0                     
517.293                       1000000.0                     
517.394                       1000000.0                     
517.495                       1000000.0                     
517.596                       1000000.0                     
517.697                       1000000.0                     
517.797                       1000000.0                     
517.897                       1000000.0                     
517.998                       1000000.0                     
518.098                       1000000.0                     
518.198                       899000.0                      
518.3                         899000.0                      
518.4                         899000.0                      
518.5                         899000.0                      
518.601                       899000.0                      
518.702                       899000.0                      
518.802                       899000.0                      
518.903                       899000.0                      
519.004                       899000.0                      
519.104                       899000.0                      
519.204                       999000.0                      
519.305                       999000.0                      
519.406                       999000.0                      
519.507                       999000.0                      
519.608                       999000.0                      
519.709                       999000.0                      
519.811                       999000.0                      
519.912                       999000.0                      
520.013                       999000.0                      
520.115                       999000.0                      
520.215                       998000.0                      
520.316                       998000.0                      
520.417                       998000.0                      
520.518                       998000.0                      
520.619                       998000.0                      
520.72                        998000.0                      
520.82                        998000.0                      
520.921                       998000.0                      
521.021                       998000.0                      
521.122                       998000.0                      
521.223                       1000000.0                     
521.324                       1000000.0                     
521.425                       1000000.0                     
521.525                       1000000.0                     
521.626                       1000000.0                     
521.726                       1000000.0                     
521.828                       1000000.0                     
521.928                       1000000.0                     
522.028                       1000000.0                     
522.129                       1000000.0                     
522.23                        999000.0                      
522.331                       999000.0                      
522.431                       999000.0                      
522.532                       999000.0                      
522.633                       999000.0                      
522.734                       999000.0                      
522.835                       999000.0                      
522.936                       999000.0                      
523.036                       999000.0                      
523.137                       999000.0                      
523.238                       999000.0                      
523.338                       999000.0                      
523.438                       999000.0                      
523.539                       999000.0                      
523.639                       999000.0                      
523.74                        999000.0                      
523.841                       999000.0                      
523.941                       999000.0                      
524.041                       999000.0                      
524.143                       999000.0                      
524.243                       1000000.0                     
524.344                       1000000.0                     
524.445                       1000000.0                     
524.546                       1000000.0                     
524.646                       1000000.0                     
524.748                       1000000.0                     
